Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
3,United Kingdom,St Monans,Scotland,MB6SM  C,MB6SM  G,144.875000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,56.210000,-2.770000,0:00
3,United Kingdom,St Monans,Scotland,MB6SM  C,MB6SM G,144.812500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,56.200000,-2.779983,0:00
3,United Kingdom,Stafford,England,GB7IQ  B,GB7IQ  G,439.612500,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,52.767833,-2.936667,0:00
3,United Kingdom,Stafford,England,GB7ZI  B,GB7ZI  G,439.687500,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,52.719333,-2.036500,0:00
3,United Kingdom,Stirling,Scotland,MB6ICS C,MB6ICS G,144.837500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,56.088833,-3.923333,0:00
3,United Kingdom,Stoke on Trent,England,GB3VT  C,GB3VT  G,145.725000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,53.034000,-2.092333,0:00
3,United Kingdom,Stranraer,Scotland,GB7DK  B,GB7DK  G,439.912500,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,54.869983,-5.070000,0:00
3,United Kingdom,Stranraer,Scotland,GB7DK  C,GB7DK  G,145.687500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,54.869983,-5.070000,0:00
3,United Kingdom,Strood,England,MB6IIK B,MB6IIK G,434.512500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,51.391000,0.492000,0:00
3,United Kingdom,Tamworth,England,MB6ITA B,MB6ITA G,431.125000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,52.599983,-1.659983,0:00
3,United Kingdom,Thame,England,MB6IVM B,MB6IVM G,434.487500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,51.755000,-1.035000,0:00
3,United Kingdom,Turners Hill,England,GB7MH  B,GB7MH  G,439.637500,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,51.101333,-0.088000,0:00
3,United Kingdom,Walton on Thames,England,MB6WA  C,MB6WA  G,144.812500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,51.388167,-0.409000,0:00
3,United Kingdom,Walton,England,MB6IWN B,MB6IWN G,431.150000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,51.109000,-2.775333,0:00
3,United Kingdom,Warrington,England,GB7WC  B,GB7WC  G,439.487500,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,53.340000,-2.640000,0:00
3,United Kingdom,Waterford,Ireland,EI7CDD B,EI7CDD G,439.650000,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,52.040000,-7.740000,0:00
3,United Kingdom,Waterford,Ireland,EI7WCD B,EI7WCD G,439.675000,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,52.270000,-7.150000,0:00
3,United Kingdom,Watton,England,MB6IVS B,MB6IVS G,431.150000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,52.557500,0.774000,0:00
3,United Kingdom,Wellingbrough,England,GB7EN  B,GB7EN  G,439.537500,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,52.304433,-0.716667,0:00
3,United Kingdom,West Norfolk,England,MB6HU  C,MB6HU  G,144.850000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,52.900000,0.470000,0:00
3,United Kingdom,Westhoughton,England,MB6IEI B,MB6IEI G,431.137500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,53.552167,-2.504667,0:00
3,United Kingdom,Weston-super-Mar,England,GB7WB  B,GB7WB  G,439.487500,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,51.310000,-2.960000,0:00
3,United Kingdom,Wirral,England,GB7WP  B,GB7WP  G,439.912500,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,53.340000,-3.029983,0:00
3,United Kingdom,Withersea,England,MB6EY  C,MB6EY  G,144.825000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,53.720333,0.033667,0:00
3,United Kingdom,Worthing,England,GB7JH  B,GB7JH  G,439.712500,DUP-,9.000000,DV,OFF,88.5Hz,YES,Approximate,50.810000,-0.366667,0:00
3,United Kingdom,Worthing,England,GB7JH  C,GB7JH  G,145.650000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,50.810000,-0.366667,0:00
3,United Kingdom,Ystrad Mynach,Wales,MB6IMU B,MB6IMU G,431.087500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Approximate,51.640000,-3.240000,0:00
4,Canada,Alma,Quebec,VE2RVI B,VE2RVI G,442.650000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,48.600000,-71.590000,--:--
4,Canada,Almonte,Ontario,VA3AAR B,VA3AAR G,444.100000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.170000,-76.290000,--:--
4,Canada,Almonte,Ontario,VA3AAR C,VA3AAR G,145.550000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.170000,-76.290000,--:--
4,Canada,Antigonish,Nova Sco,VE1JSR B,VE1JSR G,441.800000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.620000,-61.970000,-2:00
4,Canada,Banff National P,Alberta,VE6WRO B,VE6WRO G,444.825,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,51.19,-115.57,-7:00
4,Canada,Banff National P,Alberta,VE6WRO C,VE6WRO G,147.03,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,51.19,-115.57,-7:00
4,Canada,Biblehill,Nova Sco,VE1DNR B,VE1DNR G,442.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.380000,-63.230000,--:--
4,Canada,Biblehill,Nova Sco,VE1DNR C,VE1DNR G,144.950000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.380000,-63.230000,--:--
4,Canada,Blainville,Quebec,VE2YUU B,VE2YUU G,442.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.700000,-73.900000,--:--
4,Canada,Blainville,Quebec,VE2YUU C,VE2YUU G,144.000000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,45.700000,-73.900000,--:--
4,Canada,Blenheim,Ontario,VA3IBA C,VA3IBA G,145.79,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,42.34,-81.98,-5:00
4,Canada,Burlington,Ontario,VE3RSB B,VE3RSB G,442.0375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.36,-79.86,-5:00
4,Canada,Calgary,Alberta,VA6ACW B,VA6ACW G,445.85,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,51.13,-114.25,-7:00
4,Canada,Calgary,Alberta,VA6ACW C,VA6ACW G,145.65,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,51.13,-114.25,-7:00
4,Canada,Calgary,Alberta,VA6MEO B,VA6MEO G,446.875,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,50.97,-114.05,-7:00
4,Canada,Calgary,Alberta,VE6GHZ B,VE6GHZ G,444.95,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,51.14,-114.16,-7:00
4,Canada,Calgary,Alberta,VE6GHZ C,VE6GHZ G,147.09,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,51.14,-114.16,-7:00
4,Canada,Calgary,Alberta,VE6IPG B,VE6IPG G,444.9625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,50.97,-114.07,-7:00
4,Canada,Calgary,Alberta,VE6IPG C,VE6IPG G,147.285,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,50.97,-114.07,-7:00
4,Canada,Calgary,Alberta,VE6WRE B,VE6WRE G,444.825,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,51.04,-114.16,-7:00
4,Canada,Calgary,Alberta,VE6WRN B,VE6WRN G,444.925,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,51.08,-114.21,-7:00
4,Canada,Calgary,Alberta,VE6WRN C,VE6WRN G,146.805,DUP-,1.2,DV,OFF,82.5Hz,Yes,Approximate,51.08,-114.21,-7:00
4,Canada,Charlottetown,Prince E,VE1UHF B,VE1UHF G,443.300000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,46.210000,-63.220000,-4:00
4,Canada,Charlottetown,Prince E,VE1UHF C,VE1UHF G,146.715000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,46.210000,-63.220000,-4:00
4,Canada,Chilliwack,British Columbia,VE7RCK B,VE7RCK G,444.625,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,49.11,-121.9,-8:00
4,Canada,Chilliwack,British Columbia,VE7RCK C,VE7RCK G,145.06,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,49.11,-121.9,-8:00
4,Canada,Cobourg / Peterb,Ontario,VE3RTR C,VE3RTR G,146.895,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.96,-78.19,-5:00
4,Canada,Cornwall,Ontario,VA3SDG B,VA3SDG G,444.450000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.040000,-74.740000,--:--
4,Canada,Cornwall,Ontario,VA3SDG C,VA3SDG G,145.570000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.040000,-74.740000,--:--
4,Canada,Covey Hill,Quebec,VA2REX B,VA2REX G,448.325000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.020000,-73.840000,--:--
4,Canada,Covey Hill,Quebec,VE2REX C,VE2REX G,145.590000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.020000,-73.790000,--:--
4,Canada,Delta,British Columbia,VA7GQ  B,VA7GQ  G,445.775,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,49.13,-122.91,-8:00
4,Canada,Delta,British Columbia,VE7SUN B,VE7SUN G,440.725,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,49.16,-122.9,-8:00
4,Canada,Drummondville,Quebec,VA2XNY C,VA2XNY G,145.550000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.890000,-73.520000,--:--
4,Canada,Edmonton,Alberta,VA6XG  B,VA6XG  G,446.475000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,53.470000,-113.560000,--:--
4,Canada,Edmonton,Alberta,VA6XG  C,VA6XG  G,145.710000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,53.470000,-113.560000,--:--
4,Canada,Edmonton,Alberta,VE6BHX B,VE6BHX G,440.75,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,53.47,-113.41,-7:00
4,Canada,Edmonton,Alberta,VE6KM  B,VE6KM  G,444.9,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,53.53,-113.34,-7:00
4,Canada,Edmonton,Alberta,VE6KM  C,VE6KM  G,145.47,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,53.53,-113.34,-7:00
4,Canada,Fonthill-ON,Ontario,VE3PLF B,VE3PLF G,444.725,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.05,-79.3,-5:00
4,Canada,Gatineau,Quebec,VE2REG B,VE2REG G,442.650000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.560000,-75.500000,--:--
4,Canada,Gatineau,Quebec,VE2REG C,VE2REG G,147.180000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.560000,-75.500000,--:--
4,Canada,Grand-Mere,Quebec,VE2SKG B,VE2SKG G,442.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,46.620000,-72.730000,--:--
4,Canada,Grand-Mere,Quebec,VE2SKG C,VE2SKG G,144.000000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,46.620000,-72.730000,--:--
4,Canada,Hamilton,Ontario,VE3WIK B,VE3WIK G,443.6375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.39,-79.97,-5:00
4,Canada,Hamilton,Ontario,VE3WIK C,VE3WIK G,145.33,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.39,-79.97,-5:00
4,Canada,Kelowna,British Columbia,VA7DIG B,VA7DIG G,440.95,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,49.88,-119.46,-8:00
4,Canada,Kelowna,British Columbia,VA7DIG C,VA7DIG G,145.03,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,49.88,-119.46,-8:00
4,Canada,Kensington,Prince E,VY2DSR C,VY2DSR G,147.315000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,46.430000,-63.630000,--:--
4,Canada,Lac-Echo,Quebec,VA2RMP B,VA2RMP G,448.625000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.870000,-74.010000,--:--
4,Canada,Leamington,Ontario,VE3LNK C,VE3LNK G,145.69,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,42.06,-82.6,-5:00
4,Canada,Little Current,Ontario,VE3RXR B,VE3RXR G,442.05,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.96,-81.93,-5:00
4,Canada,Little Current,Ontario,VE3RXR C,VE3RXR G,145.31,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,45.96,-81.93,-5:00
4,Canada,London,Ontario,VE3TTT B,VE3TTT G,442.3,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,42.99,-81.24,-5:00
4,Canada,Longueuil,Quebec,VE2QE  C,VE2QE  G,147.540000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,45.490000,-73.470000,--:--
4,Canada,Maple Ridge,British,VE7RMR B,VE7RMR G,440.800000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,49.210000,-122.510000,--:--
4,Canada,Maple,Ontario,VA3ITL B,VA3ITL G,442.212500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,44.110000,-79.190000,--:--
4,Canada,Maple,Ontario,VE3LEO B,VE3LEO G,446,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,44.19,-79.32,-5:00
4,Canada,Maple,Ontario,VE3LEO C,VE3LEO G,144.3,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,44.19,-79.32,-5:00
4,Canada,Martensville,Saskatch,VE5MBX B,VE5MBX G,449.500000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,52.290000,-106.660000,--:--
4,Canada,Medicine Hat,Alberta,VA6SRG B,VA6SRG G,444.8,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,49.97,-110.58,-7:00
4,Canada,Medicine Hat,Alberta,VE6MHD B,VE6MHD G,445.9,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,50.01,-110.63,-7:00
4,Canada,Medicine Hat,Alberta,VE6MHD C,VE6MHD G,147.09,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,50.01,-110.63,-7:00
4,Canada,Milverton,Ontario,VE3NMN B,VE3NMN G,438.1,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.57,-80.91,-5:00
4,Canada,Milverton,Ontario,VE3NMN C,VE3NMN G,147.415,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.57,-80.91,-5:00
4,Canada,Mississauga,Ontario,VA3PMO B,VA3PMO G,444.25,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.59,-79.64,-5:00
4,Canada,Mississauga,Ontario,VE3RSD B,VE3RSD G,443.8125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.6,-79.78,-5:00
4,Canada,Mississauga,Ontario,VE3RSD C,VE3RSD G,147.54,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.6,-79.78,-5:00
4,Canada,Mont St-Gregoire,Quebec,VA2RKA B,VA2RKA G,446.150000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.360000,-73.140000,--:--
4,Canada,Mont-Orford,Quebec,VE2RTO B,VE2RTO G,442.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.320000,-72.240000,--:--
4,Canada,Mont-Saint-Grego,Quebec,VE2RVR B,VE2RVR G,444.200000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.360000,-73.140000,--:--
4,Canada,Mt Seymour,British Columbia,VE7RAG B,VE7RAG G,443.4,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,49.37,-122.95,-8:00
4,Canada,Mt Seymour,British Columbia,VE7RAG C,VE7RAG G,147.02,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,49.37,-122.95,-8:00
4,Canada,Mt.St. Patrick,Ontario,VE3STP B,VE3STP G,443.8125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,45.31,-76.9,-5:00
4,Canada,Mt.St. Patrick,Ontario,VE3STP C,VE3STP G,147.54,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,45.31,-76.9,-5:00
4,Canada,Newmarket,Ontario,VE3YRK B,VE3YRK G,444.5125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.06,-79.45,-5:00
4,Canada,Newmarket,Ontario,VE3YRK C,VE3YRK G,147.18,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,44.06,-79.45,-5:00
4,Canada,Niagara on the L,Ontario,VA3YYZ B,VA3YYZ G,442.6875,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.22,-79.13,-5:00
4,Canada,Niagara on the L,Ontario,VA3YYZ C,VA3YYZ G,144.93,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.22,-79.13,-5:00
4,Canada,Norfolk,Ontario,VE3HJ  B,VE3HJ  G,444.550000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,42.930000,-80.280000,--:--
4,Canada,Oakville,Ontario,VE3OBP B,VE3OBP G,445.0125,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.29,-79.41,-5:00
4,Canada,Ottawa,Ontario,VA3ODG B,VA3ODG G,444.850000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.420000,-75.680000,--:--
4,Canada,Ottawa,Ontario,VA3ODG C,VA3ODG G,145.530000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.420000,-75.680000,--:--
4,Canada,Ottawa,Ontario,VE3FSR B,VE3FSR G,445.860000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,45.290000,-75.840000,--:--
4,Canada,PeterBorough,Ontario,VE3SSF C,VE3SSF G,147.36,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,44.31,-78.32,-5:00
4,Canada,Prince George,British,VE7RES B,VE7RES G,442.100000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,53.900000,-122.760000,--:--
4,Canada,Prince George,British,VE7RES C,VE7RES G,147.020000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,53.900000,-122.760000,--:--
4,Canada,Quebec City,Quebec,VE2RQT B,VE2RQT G,449.925000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,46.780000,-71.270000,--:--
4,Canada,Quebec City,Quebec,VE2RQT C,VE2RQT G,144.950000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,46.780000,-71.270000,--:--
4,Canada,Richmond,British Columbia,VA7REF C,VA7REF G,144.93,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,49.18,-122.96,-8:00
4,Canada,Rigaud Mountain,Quebec,VE2RM  B,VE2RM  G,442.250000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.460000,-74.290000,--:--
4,Canada,Rimouski,Quebec,VE2RKI C,VE2RKI G,144.950000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,48.440000,-68.520000,--:--
4,Canada,Rougemont,Quebec,VE2RIO B,VE2RIO G,449.925000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.480000,-73.070000,--:--
4,Canada,Rougemont,Quebec,VE2RIO C,VE2RIO G,145.530000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.480000,-73.070000,--:--
4,Canada,Saint-Calixte,Quebec,VA2RKB C,VA2RKB G,145.510000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.980000,-73.920000,--:--
4,Canada,Saskatoon,Saskatch,VA5DR  B,VA5DR  G,448.125000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,52.140000,-106.640000,--:--
4,Canada,Sault Ste. Marie,Ontario,VA3SNR C,VA3SNR G,145.21,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,46.55,-84.32,-5:00
4,Canada,Scarborough,Ontario,VE3VXZ B,VE3VXZ G,443.14,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.73,-79.27,-5:00
4,Canada,Scarborough,Ontario,VE3VXZ C,VE3VXZ G,147.54,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.73,-79.27,-5:00
4,Canada,Sherbrooke,Quebec,VA2RNJ B,VA2RNJ G,447.275000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.410000,-71.880000,--:--
4,Canada,Sherbrooke,Quebec,VE2RQF C,VE2RQF G,147.060000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,45.420000,-71.860000,--:--
4,Canada,Simcoe County,Ontario,VE3LSR B,VE3LSR G,444.35,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.54,-79.66,-5:00
4,Canada,Simcoe County,Ontario,VE3LSR C,VE3LSR G,145.19,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,44.54,-79.66,-5:00
4,Canada,Sorel,Quebec,VE2CST C,VE2CST G,146.985000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,46.050000,-73.090000,--:--
4,Canada,Sorel,Quebec,VE2FCT B,VE2FCT G,446.250000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,46.050000,-73.110000,--:--
4,Canada,St Catharines,Ontario,VE3NUU B,VE3NUU G,443.8375,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.24,-79.21,-5:00
4,Canada,St Johns,Newfound,VO1TZ  B,VO1TZ  G,443.400000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,47.530000,-52.840000,-3:30
4,Canada,St Johns,Newfound,VO1TZ  C,VO1TZ  G,145.090000,DUP+,0.600000,DV,OFF,88.5Hz,YES,Approximate,47.530000,-52.840000,-3:30
4,Canada,St-Felix-de-Valo,Quebec,VA2RVB B,VA2RVB G,442.800000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,46.160000,-73.440000,--:--
4,Canada,St.Albert,Alberta,VE6JKB B,VE6JKB G,444.25,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,53.64,-113.67,-7:00
4,Canada,Stittsville,Ontario,VA3HOA B,VA3HOA G,445.840000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,45.280000,-75.910000,--:--
4,Canada,Sudbury,Ontario,VA3SRG C,VA3SRG G,147.09,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,46.5,-81,-5:00
4,Canada,Thornhill,Ontario,VE3EBX B,VE3EBX G,444.000000,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,43.800000,-79.550000,--:--
4,Canada,Thornill,Ontario,VE3QSB B,VE3QSB G,442,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.83,-79.4,-5:00
4,Canada,Thornill,Ontario,VE3QSB C,VE3QSB G,144,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.83,-79.4,-5:00
4,Canada,Timmins,Ontario,VE3TIR C,VE3TIR G,147.21,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,48.48,-81.33,-5:00
4,Canada,Toronto,Ontario,VA3DVN B,VA3DVN G,444.737500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,43.700000,-79.430000,--:--
4,Canada,Toronto,Ontario,VA3MCU C,VA3MCU G,144.91,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,43.7,-79.39,-5:00
4,Canada,Toronto,Ontario,VA3SLU B,VA3SLU G,442.4125,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.97,-79.43,-5:00
4,Canada,Toronto,Ontario,VE3YYZ B,VE3YYZ G,442.7,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,43.65,-79.38,-5:00
4,Canada,Toronto,Ontario,VE3YYZ C,VE3YYZ G,144.94,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,43.65,-79.38,-5:00
4,Canada,Trois-Rivieres,Quebec,VA2LX  B,VA2LX  G,448.675000,DUP-,5.000000,DV,OFF,88.5Hz,YES,Approximate,46.360000,-72.580000,--:--
4,Canada,Uxbridge,Ontario,VE3RPT B,VE3RPT G,443.225,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,44.04,-79.07,-5:00
4,Canada,Vancouver,British Columbia,VA7ICM B,VA7ICM G,442,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,49.19,-122.83,-8:00
4,Canada,Vancouver,British Columbia,VA7ICM C,VA7ICM G,145.04,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,49.19,-122.83,-8:00
4,Canada,Victoria,British Columbia,VE7VIC C,VE7VIC G,145.08,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,48.5,-123.5,-8:00
4,Canada,Victoriarille,Quebec,VA2RVO C,VA2RVO G,145.570000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,46.060000,-71.880000,--:--
4,Canada,Whistler,British Columbia,VA7WHI C,VA7WHI G,146.22,DUP+,0.6,DV,OFF,82.5Hz,Yes,Approximate,50.12,-122.96,-8:00
4,Canada,Whitehorse,Yukon Te,VY1RDS B,VY1RDS G,443.975000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,60.760000,-135.230000,--:--
4,Canada,Whitehorse,Yukon Te,VY1RDS C,VY1RDS G,146.840000,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,60.760000,-135.230000,--:--
4,Canada,Windsor,Ontario,VA3WDG B,VA3WDG G,445.825,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,42.25,-82.96,-5:00
4,Canada,Windsor,Ontario,VA3WDG C,VA3WDG G,145.61,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,42.25,-82.96,-5:00
4,Canada,Windsor,Ontario,VE3ZIN C,VE3ZIN G,147.42,DUP-,0,DV,OFF,82.5Hz,Yes,Approximate,42.32,-82.97,-5:00
4,Canada,Winnipeg,Manitoba,VE4UMR B,VE4UMR G,443.275000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Approximate,49.000000,-96.440000,--:--
4,Canada,Winnipeg,Manitoba,VE4WDR B,VE4WDR G,444.575,DUP+,5,DV,OFF,82.5Hz,Yes,Approximate,49.88,-97.15,-6:00
4,Canada,Winnipeg,Manitoba,VE4WDR C,VE4WDR G,145.49,DUP-,0.6,DV,OFF,82.5Hz,Yes,Approximate,49.88,-97.15,-6:00
6,Europe-Norther,Bergen,Norway,LD5BG  B,LD5BG  G,433.637500,DUP-,0.000000,DV,OFF,88.5Hz,YES,Approximate,60.430000,5.370000,+1:00
6,Europe-Norther,Bergen,Norway,LD5BG  C,LD5BG  G,145.637500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Approximate,60.430000,5.370000,+1:00
